												
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated"										Cyclically		
Robert J. Shiller 										Adjusted		
										Price		
				  Consumer						Earnings		
	S&P			Price		Long				Ratio		
	Comp.	Dividend	Earnings	Index	Date  	Interest	Real	Real	Real	P/E10 or		
Date	P	D	E	CPI	Fraction	Rate GS10	Price	Dividend	Earnings	CAPE		
1894.04	4.57	0.24	0.23	6.57	1894.29	3.64	175.88	9.11	8.72	17.43		
1894.05	4.40	0.23	0.22	6.57	1894.37	3.62	169.34	8.98	8.40	16.81		
1894.06	4.34	0.23	0.21	6.57	1894.46	3.60	167.03	8.85	8.08	16.61		
1894.07	4.25	0.23	0.20	6.57	1894.54	3.58	163.56	8.72	7.76	16.29		
1894.08	4.41	0.22	0.19	6.76	1894.62	3.56	164.94	8.35	7.23	16.46		
1894.09	4.48	0.22	0.19	6.85	1894.71	3.54	165.23	8.11	6.82	16.52		
1894.1	4.34	0.22	0.18	6.66	1894.79	3.52	164.64	8.22	6.70	16.50		
1894.11	4.34	0.21	0.17	6.66	1894.87	3.50	164.64	8.09	6.38	16.54		
1894.12	4.30	0.21	0.16	6.57	1894.96	3.48	165.49	8.08	6.16	16.67		
1895.01	4.25	0.21	0.17	6.57	1895.04	3.46	163.56	8.02	6.45	16.52		
1895.02	4.19	0.21	0.18	6.57	1895.12	3.47	161.25	7.95	6.73	16.33		
1895.03	4.19	0.21	0.18	6.57	1895.21	3.48	161.25	7.89	7.02	16.36		
1895.04	4.37	0.20	0.19	6.85	1895.29	3.50	161.17	7.50	7.01	16.39		
1895.05	4.61	0.20	0.20	6.95	1895.37	3.51	167.70	7.34	7.18	17.08		
1895.06	4.70	0.20	0.21	7.04	1895.46	3.52	168.66	7.18	7.36	17.21		
1895.07	4.72	0.20	0.21	6.95	1895.54	3.53	171.70	7.21	7.73	17.55		
1895.08	4.79	0.20	0.22	6.85	1895.62	3.54	176.66	7.25	8.11	18.07		
1895.09	4.82	0.20	0.23	6.85	1895.71	3.55	177.77	7.19	8.39	18.20		
1895.1	4.75	0.19	0.24	6.85	1895.79	3.57	175.19	7.13	8.67	17.94		
1895.11	4.59	0.19	0.24	6.85	1895.87	3.58	169.29	7.07	8.94	17.34		
1895.12	4.32	0.19	0.25	6.76	1895.96	3.59	161.57	7.11	9.35	16.55		
1896.01	4.27	0.19	0.25	6.66	1896.04	3.60	161.99	7.18	9.36	16.58		
1896.02	4.45	0.19	0.24	6.57	1896.12	3.58	171.26	7.25	9.36	17.52		
1896.03	4.38	0.19	0.24	6.57	1896.21	3.57	168.57	7.22	9.24	17.23		
1896.04	4.42	0.19	0.24	6.47	1896.29	3.55	172.61	7.29	9.24	17.64		
1896.05	4.40	0.19	0.23	6.37	1896.37	3.53	174.39	7.36	9.25	17.83		
1896.06	4.32	0.19	0.23	6.28	1896.46	3.52	173.81	7.44	9.25	17.78		
1896.07	4.04	0.18	0.23	6.28	1896.54	3.50	162.55	7.41	9.12	16.64		
1896.08	3.81	0.18	0.22	6.28	1896.62	3.48	153.29	7.38	8.98	15.70		
1896.09	4.01	0.18	0.22	6.28	1896.71	3.47	161.34	7.34	8.85	16.54		
1896.1	4.10	0.18	0.22	6.47	1896.79	3.45	160.11	7.10	8.46	16.44		
1896.11	4.38	0.18	0.21	6.66	1896.87	3.43	166.16	6.86	8.09	17.09		
1896.12	4.22	0.18	0.21	6.66	1896.96	3.42	160.09	6.83	7.97	16.50		
1897.01	4.22	0.18	0.22	6.47	1897.04	3.40	164.80	7.03	8.52	17.03		
1897.02	4.18	0.18	0.23	6.47	1897.12	3.40	163.23	7.03	8.85	16.89		
1897.03	4.19	0.18	0.24	6.47	1897.21	3.39	163.63	7.03	9.18	16.96		
1897.04	4.06	0.18	0.24	6.37	1897.29	3.39	160.92	7.13	9.64	16.70		
1897.05	4.08	0.18	0.25	6.28	1897.37	3.38	164.16	7.24	10.13	17.05		
1897.06	4.27	0.18	0.26	6.28	1897.46	3.38	171.80	7.24	10.46	17.85		
1897.07	4.46	0.18	0.27	6.28	1897.54	3.38	179.45	7.24	10.79	18.65		
1897.08	4.75	0.18	0.28	6.57	1897.62	3.37	182.81	6.93	10.65	19.01		
1897.09	4.98	0.18	0.29	6.76	1897.71	3.37	186.26	6.73	10.66	19.37		
1897.1	4.82	0.18	0.29	6.66	1897.79	3.36	182.85	6.83	11.13	19.03		
1897.11	4.65	0.18	0.30	6.66	1897.87	3.36	176.40	6.83	11.45	18.36		
1897.12	4.75	0.18	0.31	6.66	1897.96	3.35	180.19	6.83	11.76	18.75		
1898.01	4.88	0.18	0.31	6.66	1898.04	3.35	185.13	6.89	11.89	19.25		
1898.02	4.87	0.18	0.32	6.76	1898.12	3.33	182.14	6.86	11.84	18.92		
1898.03	4.65	0.19	0.32	6.76	1898.21	3.31	173.92	6.92	11.97	18.04		
1898.04	4.57	0.19	0.32	6.76	1898.29	3.29	170.92	6.98	12.09	17.71		
1898.05	4.87	0.19	0.33	7.23	1898.37	3.27	170.16	6.58	11.42	17.60		
1898.06	5.06	0.19	0.33	6.76	1898.46	3.25	189.25	7.11	12.34	19.54		
1898.07	5.08	0.19	0.33	6.66	1898.54	3.23	192.71	7.27	12.64	19.86		
1898.08	5.27	0.19	0.34	6.66	1898.62	3.20	199.92	7.33	12.77	20.54		
1898.09	5.26	0.20	0.34	6.66	1898.71	3.18	199.54	7.40	12.90	20.44		
1898.1	5.15	0.20	0.34	6.66	1898.79	3.16	195.37	7.46	13.02	19.95		
1898.11	5.32	0.20	0.35	6.66	1898.87	3.14	201.82	7.52	13.15	20.53		
1898.12	5.65	0.20	0.35	6.76	1898.96	3.12	211.32	7.48	13.09	21.40		
1899.01	6.08	0.20	0.36	6.76	1899.04	3.10	227.40	7.51	13.49	22.93		
1899.02	6.31	0.20	0.37	6.95	1899.12	3.10	229.54	7.34	13.52	23.05		
1899.03	6.40	0.20	0.38	6.95	1899.21	3.11	232.81	7.37	13.91	23.28		
1899.04	6.48	0.20	0.39	7.04	1899.29	3.11	232.54	7.30	14.11	23.15		
1899.05	6.21	0.20	0.40	7.04	1899.37	3.12	222.85	7.33	14.50	22.09		
1899.06	6.07	0.21	0.42	7.14	1899.46	3.12	214.92	7.26	14.69	21.21		
1899.07	6.28	0.21	0.43	7.23	1899.54	3.13	219.43	7.19	14.88	21.56		
1899.08	6.44	0.21	0.44	7.33	1899.62	3.13	222.10	7.13	15.06	21.73		
1899.09	6.37	0.21	0.45	7.61	1899.71	3.13	211.44	6.89	14.85	20.59		
1899.1	6.34	0.21	0.46	7.71	1899.79	3.14	207.85	6.83	15.02	20.15		
1899.11	6.46	0.21	0.47	7.80	1899.87	3.14	209.20	6.77	15.19	20.20		
1899.12	6.02	0.21	0.48	7.90	1899.96	3.15	192.60	6.72	15.36	18.51		
1900.01	6.10	0.22	0.48	7.90	1900.04	3.15	195.16	6.96	15.36	18.67		
1900.02	6.21	0.23	0.48	7.99	1900.12	3.15	196.32	7.11	15.17	18.70		
1900.03	6.26	0.23	0.48	7.99	1900.21	3.14	197.90	7.35	15.17	18.78		
1900.04	6.34	0.24	0.48	7.99	1900.29	3.14	200.43	7.59	15.17	18.94		
1900.05	6.04	0.25	0.48	7.80	1900.37	3.13	195.60	8.02	15.54	18.40		
1900.06	5.86	0.26	0.48	7.71	1900.46	3.13	192.11	8.36	15.74	17.99		
1900.07	5.86	0.26	0.48	7.80	1900.54	3.13	189.77	8.50	15.54	17.69		
1900.08	5.94	0.27	0.48	7.71	1900.62	3.12	194.74	8.85	15.74	18.07		
1900.09	5.80	0.28	0.48	7.80	1900.71	3.12	187.83	8.99	15.54	17.34		
1900.1	6.01	0.29	0.48	7.71	1900.79	3.11	197.03	9.34	15.74	18.10		
1900.11	6.48	0.29	0.48	7.71	1900.87	3.11	212.44	9.59	15.74	19.42		
1900.12	6.87	0.30	0.48	7.61	1900.96	3.10	228.04	9.96	15.93	20.74		
1901.01	7.07	0.30	0.48	7.71	1901.04	3.10	231.78	9.89	15.79	20.98		
1901.02	7.25	0.30	0.48	7.61	1901.12	3.11	240.65	10.07	16.04	21.68		
1901.03	7.51	0.31	0.49	7.61	1901.21	3.11	249.28	10.12	16.10	22.35		
1901.04	8.14	0.31	0.49	7.52	1901.29	3.12	273.62	10.31	16.36	24.41		
1901.05	7.73	0.31	0.49	7.52	1901.37	3.13	259.84	10.36	16.41	23.06		
1901.06	8.50	0.31	0.49	7.52	1901.46	3.13	285.72	10.42	16.47	25.24		
1901.07	7.93	0.31	0.49	7.61	1901.54	3.14	263.23	10.35	16.32	23.14		
1901.08	8.04	0.31	0.49	7.71	1901.62	3.15	263.58	10.27	16.17	23.08		
1901.09	8.00	0.32	0.50	7.80	1901.71	3.15	259.07	10.20	16.03	22.59		
1901.1	7.91	0.32	0.50	7.80	1901.79	3.16	256.16	10.26	16.09	22.25		
1901.11	8.08	0.32	0.50	7.90	1901.87	3.17	258.51	10.18	15.94	22.38		
1901.12	7.95	0.32	0.50	7.99	1901.96	3.17	251.32	10.12	15.81	21.68		
1902.01	8.12	0.32	0.51	7.90	1902.04	3.18	259.79	10.26	16.34	22.34		
1902.02	8.19	0.32	0.52	7.90	1902.12	3.19	262.03	10.29	16.69	22.46		
1902.03	8.20	0.32	0.53	7.90	1902.21	3.20	262.35	10.32	17.04	22.41		
1902.04	8.48	0.32	0.54	7.99	1902.29	3.21	268.08	10.22	17.18	22.82		
1902.05	8.46	0.32	0.55	8.09	1902.37	3.22	264.30	10.13	17.31	22.43		
1902.06	8.41	0.33	0.57	8.18	1902.46	3.23	259.68	10.04	17.45	21.96		
1902.07	8.60	0.33	0.58	8.18	1902.54	3.24	265.55	10.06	17.78	22.39		
1902.08	8.83	0.33	0.59	8.09	1902.62	3.25	275.86	10.21	18.33	23.17		
1902.09	8.85	0.33	0.60	8.18	1902.71	3.26	273.27	10.11	18.45	22.86		
1902.1	8.57	0.33	0.61	8.75	1902.79	3.27	247.36	9.48	17.56	20.60		
1902.11	8.24	0.33	0.62	8.47	1902.87	3.28	245.86	9.82	18.48	20.41		
1902.12	8.05	0.33	0.63	8.56	1902.96	3.29	237.52	9.74	18.59	19.63		
1903.01	8.46	0.33	0.62	8.66	1903.04	3.30	246.87	9.68	18.14	20.32		
1903.02	8.41	0.33	0.61	8.66	1903.12	3.31	245.41	9.73	17.90	20.11		
1903.03	8.08	0.34	0.61	8.37	1903.21	3.32	243.82	10.11	18.26	19.88		
1903.04	7.75	0.34	0.60	8.37	1903.29	3.33	233.86	10.16	18.01	18.98		
1903.05	7.60	0.34	0.59	8.18	1903.37	3.33	234.67	10.45	18.17	18.95		
1903.06	7.18	0.34	0.58	8.18	1903.46	3.34	221.70	10.50	17.91	17.82		
1903.07	6.85	0.34	0.57	8.18	1903.54	3.35	211.51	10.55	17.65	16.92		
1903.08	6.63	0.34	0.56	8.18	1903.62	3.36	204.72	10.60	17.39	16.30		
1903.09	6.47	0.35	0.56	8.28	1903.71	3.37	197.48	10.53	16.94	15.65		
1903.1	6.26	0.35	0.55	8.18	1903.79	3.38	193.30	10.71	16.88	15.25		
1903.11	6.28	0.35	0.54	8.09	1903.87	3.38	196.19	10.88	16.82	15.41		
1903.12	6.57	0.35	0.53	8.09	1903.96	3.39	205.25	10.93	16.56	16.04		
1904.01	6.68	0.35	0.53	8.28	1904.04	3.40	203.89	10.58	16.08	15.86		
1904.02	6.50	0.34	0.52	8.47	1904.12	3.41	193.94	10.24	15.61	15.02		
1904.03	6.48	0.34	0.52	8.37	1904.21	3.41	195.54	10.26	15.69	15.08		
1904.04	6.64	0.34	0.52	8.28	1904.29	3.42	202.67	10.28	15.77	15.57		
1904.05	6.50	0.33	0.51	8.09	1904.37	3.43	203.07	10.41	16.04	15.53		
1904.06	6.51	0.33	0.51	8.09	1904.46	3.43	203.38	10.31	15.93	15.47		
1904.07	6.78	0.33	0.51	8.09	1904.54	3.44	211.81	10.21	15.83	16.04		
1904.08	7.01	0.32	0.50	8.18	1904.62	3.45	216.45	9.98	15.54	16.30		
1904.09	7.32	0.32	0.50	8.28	1904.71	3.45	223.43	9.77	15.26	16.74		
1904.1	7.75	0.32	0.50	8.28	1904.79	3.46	236.55	9.67	15.16	17.63		
1904.11	8.17	0.31	0.49	8.47	1904.87	3.47	243.77	9.35	14.72	18.08		
1904.12	8.25	0.31	0.49	8.47	1904.96	3.47	246.16	9.25	14.62	18.16		
1905.01	8.43	0.31	0.51	8.47	1905.04	3.48	251.53	9.30	15.07	18.46		
1905.02	8.80	0.31	0.52	8.47	1905.12	3.48	262.57	9.35	15.52	19.17		
1905.03	9.05	0.32	0.54	8.37	1905.21	3.47	273.09	9.51	16.14	19.83		
1905.04	8.94	0.32	0.55	8.37	1905.29	3.47	269.77	9.56	16.60	19.48		
1905.05	8.50	0.32	0.57	8.28	1905.37	3.46	259.44	9.72	17.25	18.63		
1905.06	8.60	0.32	0.58	8.28	1905.46	3.46	262.50	9.77	17.70	18.74		
1905.07	8.87	0.32	0.60	8.28	1905.54	3.46	270.74	9.82	18.16	19.21		
1905.08	9.20	0.32	0.61	8.37	1905.62	3.45	277.62	9.76	18.41	19.57		
1905.09	9.23	0.33	0.63	8.28	1905.71	3.45	281.73	9.92	19.08	19.74		
1905.1	9.36	0.33	0.64	8.28	1905.79	3.44	285.69	9.97	19.53	19.90		
1905.11	9.31	0.33	0.66	8.37	1905.87	3.44	280.94	9.91	19.77	19.44		
1905.12	9.54	0.33	0.67	8.47	1905.96	3.43	284.65	9.85	19.99	19.58		
1906.01	9.87	0.34	0.68	8.47	1906.04	3.43	294.49	10.02	20.21	20.13		
1906.02	9.80	0.34	0.69	8.47	1906.12	3.45	292.40	10.20	20.44	19.87		
1906.03	9.56	0.35	0.69	8.47	1906.21	3.47	285.24	10.37	20.66	19.26		
1906.04	9.43	0.35	0.70	8.47	1906.29	3.49	281.36	10.54	20.89	18.88		
1906.05	9.18	0.36	0.71	8.56	1906.37	3.51	270.86	10.60	20.88	18.05		
1906.06	9.30	0.37	0.72	8.56	1906.46	3.53	274.40	10.77	21.10	18.17		
1906.07	9.06	0.37	0.72	8.28	1906.54	3.55	276.54	11.32	22.05	18.20		
1906.08	9.73	0.38	0.73	8.47	1906.62	3.57	290.32	11.24	21.78	18.97		
1906.09	10.03	0.38	0.74	8.56	1906.71	3.59	295.94	11.29	21.76	19.20		
1906.1	9.73	0.39	0.75	8.75	1906.79	3.61	280.85	11.21	21.50	18.10		
1906.11	9.93	0.39	0.75	8.85	1906.87	3.63	283.54	11.26	21.49	18.14		
1906.12	9.84	0.40	0.76	8.94	1906.96	3.65	277.98	11.30	21.47	17.66		
1907.01	9.56	0.40	0.75	8.85	1907.04	3.67	272.97	11.52	21.46	17.22		
1907.02	9.26	0.41	0.74	9.04	1907.12	3.69	258.84	11.37	20.78	16.22		
1907.03	8.35	0.41	0.74	8.94	1907.21	3.70	235.89	11.58	20.76	14.69		
1907.04	8.39	0.41	0.73	8.94	1907.29	3.72	237.02	11.68	20.53	14.67		
1907.05	8.10	0.42	0.72	9.13	1907.37	3.74	224.06	11.53	19.87	13.79		
1907.06	7.84	0.42	0.71	9.23	1907.46	3.75	214.63	11.50	19.44	13.14		
1907.07	8.14	0.42	0.70	9.23	1907.54	3.77	222.84	11.59	19.21	13.59		
1907.08	7.53	0.43	0.69	9.23	1907.62	3.79	206.14	11.68	18.98	12.51		
1907.09	7.45	0.43	0.69	9.23	1907.71	3.80	203.95	11.77	18.75	12.33		
1907.1	6.64	0.43	0.68	9.32	1907.79	3.82	179.92	11.74	18.34	10.83		
1907.11	6.25	0.44	0.67	8.94	1907.87	3.84	176.56	12.34	18.88	10.59		
1907.12	6.57	0.44	0.66	8.75	1907.96	3.85	189.64	12.70	19.05	11.33		
1908.01	6.85	0.44	0.65	8.66	1908.04	3.87	199.89	12.74	19.06	11.90		
1908.02	6.60	0.43	0.65	8.56	1908.12	3.86	194.74	12.78	19.08	11.55		
1908.03	6.87	0.43	0.64	8.56	1908.21	3.85	202.70	12.69	18.88	11.98		
1908.04	7.24	0.43	0.63	8.66	1908.29	3.84	211.27	12.45	18.48	12.45		
1908.05	7.63	0.42	0.63	8.66	1908.37	3.83	222.65	12.35	18.29	13.08		
1908.06	7.64	0.42	0.62	8.66	1908.46	3.82	222.94	12.26	18.09	13.05		
1908.07	7.92	0.42	0.61	8.75	1908.54	3.82	228.60	12.03	17.70	13.35		
1908.08	8.26	0.41	0.61	8.75	1908.62	3.81	238.42	11.93	17.51	13.88		
1908.09	8.17	0.41	0.60	8.75	1908.71	3.80	235.82	11.83	17.32	13.70		
1908.1	8.27	0.41	0.59	8.85	1908.79	3.79	236.14	11.61	16.94	13.69		
1908.11	8.83	0.40	0.59	8.94	1908.87	3.78	249.45	11.39	16.57	14.44		
1908.12	9.03	0.40	0.58	9.04	1908.96	3.77	252.41	11.18	16.21	14.58		
1909.01	9.06	0.40	0.60	8.94	1909.04	3.76	255.94	11.39	16.81	14.76		
1909.02	8.80	0.41	0.61	9.04	1909.12	3.77	245.98	11.37	17.05	14.17		
1909.03	8.92	0.41	0.63	9.04	1909.21	3.79	249.34	11.46	17.47	14.34		
1909.04	9.32	0.41	0.64	9.23	1909.29	3.80	255.15	11.31	17.52	14.65		
1909.05	9.63	0.42	0.66	9.32	1909.37	3.81	260.94	11.29	17.75	14.95		
1909.06	9.80	0.42	0.67	9.42	1909.46	3.82	262.87	11.27	17.97	15.04		
1909.07	9.94	0.42	0.69	9.42	1909.54	3.84	266.62	11.35	18.37	15.23		
1909.08	10.18	0.43	0.70	9.51	1909.62	3.85	270.33	11.33	18.59	15.42		
1909.09	10.19	0.43	0.72	9.61	1909.71	3.86	267.92	11.31	18.80	15.25		
1909.1	10.23	0.43	0.73	9.80	1909.79	3.87	263.74	11.17	18.82	14.99		
1909.11	10.18	0.44	0.75	9.90	1909.87	3.89	259.93	11.15	19.02	14.75		
1909.12	10.30	0.44	0.76	9.99	1909.96	3.90	260.49	11.13	19.22	14.75		
1910.01	10.08	0.44	0.76	9.90	1910.04	3.91	257.38	11.30	19.34	14.55		
1910.02	9.72	0.45	0.76	9.90	1910.12	3.92	248.19	11.36	19.28	14.00		
1910.03	9.96	0.45	0.75	10.09	1910.21	3.92	249.52	11.21	18.85	14.05		
1910.04	9.72	0.45	0.75	10.18	1910.29	3.93	241.23	11.17	18.61	13.56		
1910.05	9.56	0.45	0.75	9.99	1910.37	3.93	241.78	11.44	18.90	13.57		
1910.06	9.10	0.46	0.75	9.90	1910.46	3.94	232.36	11.62	19.02	13.02		
1910.07	8.64	0.46	0.74	9.90	1910.54	3.95	220.61	11.68	18.96	12.34		
1910.08	8.85	0.46	0.74	9.80	1910.62	3.95	228.17	11.86	19.08	12.75		
1910.09	8.91	0.46	0.74	9.70	1910.71	3.96	231.97	12.04	19.20	12.94		
1910.1	9.32	0.47	0.74	9.42	1910.79	3.96	249.99	12.47	19.72	13.92		
1910.11	9.31	0.47	0.73	9.23	1910.87	3.97	254.87	12.80	20.05	14.16		
1910.12	9.05	0.47	0.73	9.23	1910.96	3.97	247.76	12.87	19.98	13.74		
1911.01	9.27	0.47	0.72	9.23	1911.04	3.98	253.78	12.87	19.66	14.05		
1911.02	9.43	0.47	0.71	8.94	1911.12	3.98	266.40	13.28	19.96	14.72		
1911.03	9.32	0.47	0.70	9.04	1911.21	3.99	260.52	13.14	19.43	14.37		
1911.04	9.28	0.47	0.68	8.75	1911.29	3.99	267.86	13.57	19.72	14.75		
1911.05	9.48	0.47	0.67	8.75	1911.37	3.99	273.63	13.57	19.39	15.05		
1911.06	9.67	0.47	0.66	8.75	1911.46	3.99	279.11	13.57	19.05	15.33		
1911.07	9.63	0.47	0.65	8.85	1911.54	4.00	274.97	13.42	18.51	15.08		
1911.08	9.17	0.47	0.64	9.13	1911.62	4.00	253.65	13.00	17.61	13.90		
1911.09	8.67	0.47	0.63	9.23	1911.71	4.00	237.35	12.87	17.11	13.00		
1911.1	8.72	0.47	0.61	9.23	1911.79	4.00	238.72	12.87	16.79	13.07		
1911.11	9.07	0.47	0.60	9.13	1911.87	4.01	250.89	13.00	16.64	13.73		
1911.12	9.11	0.47	0.59	9.04	1911.96	4.01	254.65	13.14	16.49	13.93		
1912.01	9.12	0.47	0.60	9.13	1912.04	4.01	252.27	13.02	16.57	13.79		
1912.02	9.04	0.47	0.61	9.23	1912.12	4.05	247.48	12.91	16.65	13.53		
1912.03	9.30	0.47	0.62	9.42	1912.21	4.08	249.46	12.67	16.56	13.64		
1912.04	9.59	0.47	0.63	9.70	1912.29	4.12	249.67	12.32	16.32	13.65		
1912.05	9.58	0.47	0.64	9.70	1912.37	4.16	249.41	12.35	16.55	13.65		
1912.06	9.58	0.48	0.65	9.61	1912.46	4.19	251.88	12.49	16.96	13.79		
1912.07	9.59	0.48	0.65	9.61	1912.54	4.23	252.14	12.51	17.20	13.80		
1912.08	9.81	0.48	0.66	9.70	1912.62	4.27	255.40	12.41	17.27	13.98		
1912.09	9.86	0.48	0.67	9.80	1912.71	4.30	254.21	12.31	17.34	13.93		
1912.1	9.84	0.48	0.68	9.80	1912.79	4.34	253.69	12.33	17.58	13.91		
1912.11	9.73	0.48	0.69	9.80	1912.87	4.38	250.85	12.35	17.81	13.75		
1912.12	9.38	0.48	0.70	9.70	1912.96	4.41	244.20	12.50	18.22	13.39		
1913.01	9.30	0.48	0.69	9.80	1913.04	4.45	239.77	12.38	17.90	13.15		
1913.02	8.97	0.48	0.69	9.80	1913.12	4.43	231.26	12.38	17.75	12.68		
1913.03	8.80	0.48	0.68	9.80	1913.21	4.40	226.88	12.38	17.60	12.44		
1913.04	8.79	0.48	0.68	9.80	1913.29	4.38	226.62	12.38	17.45	12.43		
1913.05	8.55	0.48	0.67	9.70	1913.37	4.35	222.70	12.50	17.47	12.22		
1913.06	8.12	0.48	0.67	9.80	1913.46	4.33	209.35	12.38	17.14	11.49		
1913.07	8.23	0.48	0.66	9.90	1913.54	4.31	210.04	12.25	16.82	11.53		
1913.08	8.45	0.48	0.65	9.90	1913.62	4.28	215.65	12.25	16.67	11.85		
1913.09	8.53	0.48	0.65	10.00	1913.71	4.26	215.52	12.13	16.36	11.84		
1913.1	8.26	0.48	0.64	10.00	1913.79	4.23	208.70	12.13	16.21	11.47		
1913.11	8.05	0.48	0.64	10.10	1913.87	4.21	201.38	12.01	15.90	11.07		
1913.12	8.04	0.48	0.63	10.00	1913.96	4.18	203.14	12.13	15.92	11.17		
1914.01	8.37	0.48	0.62	10.00	1914.04	4.16	211.48	12.00	15.69	11.64		
1914.02	8.48	0.47	0.61	9.90	1914.12	4.17	216.42	11.99	15.61	11.91		
1914.03	8.32	0.47	0.60	9.90	1914.21	4.17	212.34	11.87	15.38	11.69		
1914.04	8.12	0.46	0.59	9.80	1914.29	4.18	209.35	11.86	15.30	11.52		
1914.05	8.17	0.46	0.58	9.90	1914.37	4.19	208.51	11.61	14.91	11.48		
1914.06	8.13	0.45	0.58	9.90	1914.46	4.19	207.49	11.48	14.67	11.43		
1914.07	7.68	0.45	0.57	10.00	1914.54	4.20	194.04	11.24	14.30	10.69		
1914.08	7.68	0.44	0.56	10.20	1914.62	4.21	190.24	10.90	13.79	10.49		
1914.09	7.68	0.44	0.55	10.20	1914.71	4.21	190.24	10.78	13.56	10.50		
1914.1	7.68	0.43	0.54	10.10	1914.79	4.22	192.12	10.76	13.47	10.61		
1914.11	7.68	0.43	0.53	10.20	1914.87	4.23	190.24	10.53	13.11	10.52		
1914.12	7.35	0.42	0.52	10.10	1914.96	4.23	183.87	10.51	13.01	10.17		
1915.01	7.48	0.42	0.55	10.10	1915.04	4.24	187.12	10.53	13.76	10.36		
1915.02	7.38	0.42	0.58	10.00	1915.12	4.22	186.46	10.65	14.65	10.33		
1915.03	7.57	0.42	0.61	9.90	1915.21	4.21	193.19	10.78	15.57	10.71		
1915.04	8.14	0.42	0.64	10.00	1915.29	4.19	205.66	10.70	16.17	11.40		
1915.05	7.95	0.42	0.67	10.10	1915.37	4.18	198.87	10.61	16.76	11.03		
1915.06	8.04	0.43	0.70	10.10	1915.46	4.16	201.13	10.63	17.51	11.15		
1915.07	8.01	0.43	0.73	10.10	1915.54	4.15	200.38	10.65	18.26	11.11		
1915.08	8.35	0.43	0.76	10.10	1915.62	4.13	208.88	10.67	19.01	11.58		
1915.09	8.66	0.43	0.79	10.10	1915.71	4.11	216.64	10.69	19.76	12.01		
1915.1	9.14	0.43	0.82	10.20	1915.79	4.10	226.40	10.61	20.31	12.55		
1915.11	9.46	0.43	0.85	10.30	1915.87	4.08	232.05	10.53	20.85	12.86		
1915.12	9.48	0.43	0.88	10.30	1915.96	4.07	232.54	10.55	21.59	12.88		
1916.01	9.33	0.44	0.93	10.40	1916.04	4.05	226.66	10.71	22.70	12.54		
1916.02	9.20	0.45	0.99	10.40	1916.12	4.07	223.51	10.97	24.01	12.35		
1916.03	9.17	0.46	1.04	10.50	1916.21	4.08	220.66	11.13	25.07	12.18		
1916.04	9.07	0.47	1.10	10.60	1916.29	4.10	216.19	11.28	26.15	11.91		
1916.05	9.27	0.48	1.15	10.70	1916.37	4.11	218.89	11.43	27.18	12.03		
1916.06	9.36	0.50	1.21	10.80	1916.46	4.13	218.97	11.58	28.19	12.00		
1916.07	9.23	0.51	1.26	10.80	1916.54	4.14	215.93	11.83	29.45	11.79		
1916.08	9.30	0.52	1.31	10.90	1916.62	4.16	215.57	11.98	30.43	11.73		
1916.09	9.68	0.53	1.37	11.10	1916.71	4.17	220.34	12.01	31.14	11.94		
1916.1	9.98	0.54	1.42	11.30	1916.79	4.19	223.14	12.04	31.79	12.05		
1916.11	10.21	0.55	1.48	11.50	1916.87	4.20	224.32	12.07	32.43	12.05		
1916.12	9.80	0.56	1.53	11.60	1916.96	4.22	213.45	12.20	33.32	11.41		
1917.01	9.57	0.57	1.51	11.70	1917.04	4.23	206.66	12.33	32.59	10.99		
1917.02	9.03	0.58	1.49	12.00	1917.12	4.26	190.13	12.25	31.33	10.06		
1917.03	9.31	0.59	1.47	12.00	1917.21	4.29	196.02	12.48	30.91	10.33		
1917.04	9.17	0.60	1.45	12.60	1917.29	4.32	183.88	12.10	29.02	9.64		
1917.05	8.86	0.61	1.43	12.80	1917.37	4.34	174.89	12.12	28.15	9.14		
1917.06	9.04	0.63	1.41	13.00	1917.46	4.37	175.70	12.15	27.31	9.15		
1917.07	8.79	0.64	1.38	12.80	1917.54	4.40	173.51	12.55	27.32	9.00		
1917.08	8.53	0.65	1.36	13.00	1917.62	4.43	165.78	12.57	26.49	8.57		
1917.09	8.12	0.66	1.34	13.30	1917.71	4.46	154.25	12.49	25.51	7.95		
1917.1	7.68	0.67	1.32	13.50	1917.79	4.49	143.73	12.51	24.74	7.39		
1917.11	7.04	0.68	1.30	13.50	1917.87	4.51	131.76	12.71	24.35	6.75		
1917.12	6.80	0.69	1.28	13.70	1917.96	4.54	125.41	12.73	23.61	6.41		
1918.01	7.21	0.68	1.26	14.00	1918.04	4.57	130.12	12.27	22.67	6.64		
1918.02	7.43	0.67	1.23	14.10	1918.12	4.56	133.14	12.01	22.08	6.78		
1918.03	7.28	0.66	1.21	14.00	1918.21	4.56	131.38	11.91	21.80	6.69		
1918.04	7.21	0.65	1.18	14.20	1918.29	4.55	128.29	11.57	21.05	6.52		
1918.05	7.44	0.64	1.16	14.50	1918.37	4.55	129.64	11.15	20.20	6.58		
1918.06	7.45	0.63	1.14	14.70	1918.46	4.54	128.05	10.83	19.51	6.50		
1918.07	7.51	0.62	1.11	15.10	1918.54	4.54	125.66	10.37	18.59	6.37		
1918.08	7.58	0.61	1.09	15.40	1918.62	4.53	124.36	10.01	17.83	6.30		
